what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1407793863667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407793866342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407793867458
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1407793869972
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407793869972
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1407793871576
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1407793871859
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1407793871946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407793880129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407793909572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1407793914065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407793914645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407793915078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407793915993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407793930093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1407793931322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407793933029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407793947416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1407793949732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407793950590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407793951457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407793961498
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407793964305
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1407793965337
error,log,,,"Error in JSDT Core during AST creation",1407793965339
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1407793967204
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407793967205
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407793968193
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1407793969886
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407793969886
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407793971447
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1407793974395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407793985607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407793987532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407794032437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407794035389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407794035934
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1407794037219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407794038037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407794039243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407794065976
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407794068005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1407794075591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407794076314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407794085609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1407794087725
