what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790299159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790306642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1407790306663
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407790307231
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407790307288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407790308678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790310352
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407790311502
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407790311502
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1407790312661
error,log,,,"Error in JSDT Core during AST creation",1407790312662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790313478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790372532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790378129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790383788
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1407790386300
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407790395422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790399698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790429830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790438816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790439611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790454081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407790461774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790477974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790482774
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1407790484456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790485338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1407790495633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1407790518323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407790519761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790520137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1407790527456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407790533112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790533359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790535552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790539764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407790546619
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1407790548082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790551046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790551761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790580603
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407790586592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1407790594927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790600594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790602525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790649275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790672519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790689336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407790694357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790694699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790696163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790725557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407790730319
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1407790734911
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407790735651
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407790735792
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1407790737059
error,log,,,"Error in JSDT Core during AST creation",1407790737060
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1407790737961
error,log,,,"Error in JSDT Core during AST creation",1407790737962
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1407790754221
error,log,,,"Error in JSDT Core during AST creation",1407790754222
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407790754532
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407790754532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790759865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790766111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407790766930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791160886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791162361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791163158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791164943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791594686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791595636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791610040
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1407791615794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791617269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791621931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407791621948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791622874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791691152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1407791691174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791692067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791699103
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407791703480
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1407791703622
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1407791704712
error,log,,,"Error in JSDT Core during AST creation",1407791704713
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1407791712913
error,log,,,"Error in JSDT Core during AST creation",1407791712914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407791721553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407791729734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407791744093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791744544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791791839
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407791794831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407791807840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407791808165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407791808347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407791808552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407791808758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407791808967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407791809376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407791809770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407791813990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791814539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791833581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791839143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791866656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407791869505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792005663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1407792021088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792034925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1407792039640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792051912
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1407792062485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407792081063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792081402
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1407792083160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792085693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792095328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792104948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792105364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792125766
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1407792128891
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1407792130579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792132933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792143946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407792148698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1407792152531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407792154200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792155325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792156564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792191507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792205744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792206689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407792208963
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1407792210474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1407792213402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407792214936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407792217194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792218044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792233429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792234595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792259396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407792280859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792282202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407792295073
